Text,Emotion,FraudProbability,Label
This is extraordinary,happy,0.16377497128874274,0
I feel threatened,fear,0.5098052224721746,1
I’m repulsed,disgust,0.5079627424435864,1
It’s fine as is,neutral,0.18883085011557746,0
I want to scream,angry,0.8190242550281084,1
Nothing too interesting,neutral,0.14469053875295068,0
It’s alright,neutral,0.03756098919730427,0
I’m satisfied,happy,0.27805010702260813,0
I’m delighted,happy,0.0,0
I feel helpless,fear,0.6272955176615725,1
This is unacceptable,angry,0.7696777611320413,1
This is disrespectful,angry,0.7320846717645374,1
This is extraordinary,happy,0.008508706219023623,0
Everything feels pointless,sadness,0.21539467144694618,0
This is overwhelming,fear,0.5897667786944972,1
I feel lucky,happy,0.10141521275959148,0
I can’t relax,fear,0.5030554608137572,1
I feel so irritated,angry,0.7702393429616324,1
My spirit feels broken,sadness,0.25308919497660937,0
That’s intolerable,disgust,0.6826080494137339,1
I’m stuck in this sadness,sadness,0.21365163429615464,0
It was a regular day,neutral,0.0,0
I feel exposed,fear,0.5367241392677484,1
I feel amazing today,happy,0.0,0
This is making me sweat,fear,0.7250927378144386,1
I don’t enjoy life anymore,sadness,0.25343001929094566,0
I'm feeling really down,sadness,0.23620775245422693,0
I feel unsafe,fear,0.7232854769779948,1
I’m having a great day,happy,0.10761307535108805,0
I’m satisfied,happy,0.16526866561665904,0
I’m shivering with fear,fear,0.6567570563720989,1
That’s foul,disgust,0.5711679024970105,1
I’m not excited or upset,neutral,0.38051392410446316,0
I feel left out,sadness,0.24169847302636058,0
I feel like exploding,angry,0.8793859826105253,1
I’m cheerful,happy,0.0,0
This is infuriating,angry,0.7356329674212277,1
I’m at peace,happy,0.12506745368376418,0
This is brilliant,happy,0.12360830713551096,0
What if something bad happens?,fear,0.6193863801408855,1
I can’t stop smiling,happy,0.1737009022060699,0
There’s no light ahead,sadness,0.0,0
I’m feeling okay,neutral,0.15696379941336602,0
I’m losing my temper,angry,0.630845320221741,1
Every day feels grey,sadness,0.21258874238498532,0
I feel fragile,sadness,0.33892811331682565,0
Tears keep falling,sadness,0.17502950346731144,0
It’s mediocre,neutral,0.29531313013232313,0
I feel radiant,happy,0.17734494175497226,0
This offends me,disgust,0.39482825866031607,0
I feel betrayed,angry,0.8157741177600746,1
It’s manageable,neutral,0.23092451478398168,0
Everything feels pointless,sadness,0.43198347350201305,0
I’m exploding inside,angry,0.5583727857330898,1
I want to scream,angry,0.7710360133698276,1
I feel lucky,happy,0.1683771869951503,0
Nothing exciting here,neutral,0.3485860930217495,0
Tears keep falling,sadness,0.2472679500637846,0
It’s okay overall,neutral,0.3146544030542651,0
It’s hard to keep going,sadness,0.47790141728191804,0
Tears keep falling,sadness,0.18437361470750518,0
I’m trembling,fear,0.5540974818187465,1
My patience is gone,angry,0.6680492385787946,1
This keeps me up at night,fear,0.5924345811686978,1
I’m so proud,happy,0.01586778036001353,0
I’m satisfied,happy,0.06221837112321066,0
I’m drained emotionally,sadness,0.2691926592190812,0
I feel like exploding,angry,0.8321380941437496,1
Nothing much going on,neutral,0.22953033413068488,0
I’m in high spirits,happy,0.0,0
I feel misunderstood,sadness,0.4064464803714303,0
I don’t care much,neutral,0.2883775336633131,0
I feel upbeat,happy,0.21758387255129868,0
That’s nasty,disgust,0.49481828915373366,0
It’s typical,neutral,0.23318074187953067,0
This makes me want to snap,angry,0.8101025161970027,1
I’m nervous about this,fear,0.6250972997450168,1
This is exciting,happy,0.17460802371720227,0
My patience is gone,angry,0.5984229938221057,1
I feel exposed,fear,0.5135930385325137,1
That’s loathsome,disgust,0.2856746896177781,0
It’s alright,neutral,0.31992134799907207,0
This is delightful,happy,0.29525644781305593,0
This is perfect,happy,0.007450959916312436,0
I feel empty inside,sadness,0.16497694292251852,0
I don’t want to talk to anyone,sadness,0.2909702213631518,0
What if something bad happens?,fear,0.6408234925530398,1
I’m scared stiff,fear,0.65215706106134,1
I feel cheated,angry,0.6574262533850703,1
This is wonderful news,happy,0.12768997818451056,0
This is amazing,happy,0.2029450075382414,0
I feel outraged,angry,0.7146320664038719,1
This is overwhelming,fear,0.6805399737453566,1
I’m trembling,fear,0.6961417470247057,1
I’ve had enough,angry,0.8027051194276464,1
Life feels meaningless right now,sadness,0.16239194743304194,0
I’m truly happy,happy,0.17952371036569173,0
Everything feels pointless,sadness,0.1342839208857269,0
I’m grossed out,disgust,0.5812999973657104,1
That was the last straw,angry,0.7808587958089478,1
That’s putrid,disgust,0.764025488123472,1
I’m truly happy,happy,0.10757367367494793,0
I’m drained emotionally,sadness,0.24475406892135879,0
I’m fine with this,neutral,0.12089506860736499,0
It’s unremarkable,neutral,0.10241751263368903,0
I’ve lost hope,sadness,0.3035170530112358,0
I’m losing my temper,angry,0.735308412092417,1
I’m composed,neutral,0.1481584471682207,0
I feel like crying,sadness,0.3333859355514761,0
I’m ecstatic,happy,0.07864629027468337,0
It’s acceptable,neutral,0.18451818329221764,0
I’m ecstatic,happy,0.17493953950119437,0
I’m ecstatic,happy,0.0,0
This is fabulous,happy,0.20945019966082817,0
I’m so inspired,happy,0.0,0
I want to disappear,sadness,0.10370142548400457,0
I feel motivated,happy,0.07559189685606549,0
This is nasty,disgust,0.3194109414015629,0
This is extraordinary,happy,0.0,0
Things are normal,neutral,0.15947165783412193,0
It’s hard to get out of bed,sadness,0.02307029167097399,0
This is delightful,happy,0.0,0
There’s a void inside me,sadness,0.2250875204420705,0
I’m restless,fear,0.6170108999044711,1
I’m neutral about it,neutral,0.24771151321066068,0
I’m overjoyed,happy,0.09103338972661704,0
I’m so grateful,happy,0.0,0
Every day feels grey,sadness,0.2888433892727573,0
I feel like I’m fading,sadness,0.44388981727233656,0
Nothing exciting here,neutral,0.3223460071330997,0
I don’t care much,neutral,0.1517171098626755,0
This is unpleasant,disgust,0.5779433641479883,1
My energy is gone,sadness,0.17857241801389984,0
I can’t stand this,disgust,0.5135295299883201,1
This is terrifying,fear,0.6720604293004026,1
I feel blissful,happy,0.028889035600700663,0
I keep replaying the past,sadness,0.25297079992706684,0
I’m drowning in sorrow,sadness,0.2841753303790851,0
I feel dirty,disgust,0.5096630770825434,1
I’m so proud,happy,0.09050483233055615,0
I’m drained emotionally,sadness,0.19992080188094566,0
This tastes awful,disgust,0.6479045195732711,1
That’s abhorrent,disgust,0.6584455619531951,1
I feel radiant,happy,0.17142016224492526,0
I want to scream,angry,0.6269024518395818,1
It’s just an ordinary day,neutral,0.24147453380228323,0
This makes me anxious,fear,0.6158305364955367,1
I feel exposed,fear,0.5155731237862551,1
I'm feeling really down,sadness,0.10900672405766312,0
I feel vulnerable,fear,0.5391174025150208,1
I’m stuck in this sadness,sadness,0.18741321239966457,0
I feel threatened,fear,0.6752093292793033,1
I want to scream,angry,0.7596301048537062,1
That’s hideous,disgust,0.803574937537588,1
This feels toxic,disgust,0.5979054825174565,1
I’m livid,angry,0.7438883259631348,1
This situation frightens me,fear,0.5765357978308124,1
I’m unbothered,neutral,0.22502584338965692,0
I feel upbeat,happy,0.0,0
I won’t tolerate this,angry,0.5533569257342971,1
This makes me want to snap,angry,0.7639870440524352,1
I’m at peace,happy,0.04865154866080548,0
This turns my stomach,disgust,0.5584454820698443,1
This is outrageous,angry,0.7419245151075934,1
I feel insulted,angry,0.6681182378125802,1
I can’t even look at this,disgust,0.6312601162217535,1
I’m repulsed,disgust,0.33521066832440793,0
I don’t enjoy life anymore,sadness,0.06350548764496156,0
I feel like crying,sadness,0.1781671698781752,0
I’m nervous about this,fear,0.7206482821030882,1
I’m exploding inside,angry,0.631915149805446,1
This makes me sick,disgust,0.4810448340740556,0
I’m dreading this,fear,0.5500093524452715,1
My spirit feels broken,sadness,0.3435851648996341,0
I feel fantastic,happy,0.17233291359124203,0
It’s business as usual,neutral,0.17834271348140707,0
It’s acceptable,neutral,0.12585632633460242,0
I feel wonderful,happy,0.017675466917586063,0
This makes me gag,disgust,0.39420484144497325,0
I feel unsafe,fear,0.49620370330532365,0
I’m calm,neutral,0.34806070402854516,0
I’m so excited!,happy,0.2463950473899382,0
This is magical,happy,0.1081415761052579,0
I feel so irritated,angry,0.5182889602311651,1
I’ve had enough,angry,0.8065659348056768,1
It’s just an ordinary day,neutral,0.3760310044628199,0
This fills me with dread,fear,0.5395257785272599,1
I’m in high spirits,happy,0.07413311466019246,0
I’m repelled by this,disgust,0.65701222346308,1
Everything feels heavy,sadness,0.11640938566180015,0
I’m smiling ear to ear,happy,0.0,0
It’s just an ordinary day,neutral,0.3312137474319894,0
I’m delighted,happy,0.3473517311369938,0
I’m optimistic,happy,0.19972990849027902,0
This is nasty,disgust,0.5473384047570526,1
I’m frozen in fear,fear,0.798793635429932,1
It’s manageable,neutral,0.1950437047391636,0
It’s consistent,neutral,0.17198973368860626,0
Things are normal,neutral,0.25556200382426153,0
I feel lucky,happy,0.24975575418342477,0
This makes me rage inside,angry,1.0,1
I don’t want to talk to anyone,sadness,0.15158889768971318,0
I feel steady,neutral,0.29326715917900975,0
I’m appalled by this,disgust,0.4898732220545917,0
This is nasty,disgust,0.5716906283624106,1
I’m uneasy,fear,0.47294236224471203,0
Everything’s average,neutral,0.3904651546225838,0
I feel relaxed,happy,0.008979252808420796,0
I feel provoked,angry,0.6716367400360512,1
This is lovely,happy,0.19065530251374896,0
I feel fantastic,happy,0.0,0
I’m shivering with fear,fear,0.5685228474288575,1
This is revolting,disgust,0.4860818346717379,0
I feel fulfilled,happy,0.0,0
I’m smiling ear to ear,happy,0.0006100789055252798,0
I feel lucky,happy,0.08093158669720807,0
I’m so inspired,happy,0.03827377599729333,0
This feels routine,neutral,0.300811669595927,0
I can’t forgive this,angry,0.7314671710636605,1
It’s alright,neutral,0.018134966531292845,0
This makes me furious,angry,0.6287152598285248,1
I feel motivated,happy,0.0,0
There’s no light ahead,sadness,0.17213330419223716,0
This makes me sick,disgust,0.5328462119485329,1
I'm feeling really down,sadness,0.3982126011456853,0
This is infuriating,angry,0.6183409568864339,1
I can’t stop smiling,happy,0.1833455830624953,0
I’m overjoyed,happy,0.01177048531624754,0
That was the last straw,angry,0.4605814232162918,0
I feel enraged,angry,0.6816404948756405,1
I feel vulnerable,fear,0.5843096828590055,1
I’m exploding inside,angry,0.57739334105157,1
Everything is steady,neutral,0.13055128862295767,0
I’m overjoyed,happy,0.11019109263420135,0
This is awesome,happy,0.21941949502201552,0
This is lovely,happy,0.07609254926677139,0
I feel like giving up,sadness,0.3594649867000882,0
I’m not excited or upset,neutral,0.12942832119222603,0
I’m cheerful,happy,0.10306485120906084,0
I’m feeling blessed,happy,0.13575287816499154,0
It’s fine as is,neutral,0.19813064858296706,0
I feel anxious,fear,0.5874397264497261,1
Happiness feels distant,sadness,0.3523500727394155,0
I feel betrayed,sadness,0.28628515611647126,0
This is heartwarming,happy,0.212892482697443,0
I feel lucky,happy,0.11159224304689093,0
I feel fulfilled,happy,0.04186012324258656,0
I’m extremely frustrated,angry,0.4568687632139139,0
I feel left out,sadness,0.08582460116986865,0
This situation frightens me,fear,0.6838279908737293,1
I feel neutral,neutral,0.22472141586303215,0
This fills me with rage,angry,0.6334809618693816,1
My mind feels heavy,sadness,0.3303493937353069,0
This fills me with warmth,happy,0.20396098719737638,0
It’s consistent,neutral,0.1946192438988938,0
This is too much for me,fear,0.5607730564151956,1
I feel nauseous,disgust,0.5694362155511797,1
I feel blissful,happy,0.12948187803992192,0
I’m terrified,fear,0.5488557396855178,1
This is fabulous,happy,0.13116071630591297,0
That’s unbearable,disgust,0.5078953068188153,1
I feel lucky,happy,0.0,0
This disgusts me,disgust,0.5726342431059682,1
I feel normal,neutral,0.36541715357767135,0
I find this repugnant,disgust,0.537384204862783,1
I can’t shake this fear,fear,0.6349730092737957,1
This is making me sweat,fear,0.5944052574132993,1
I won’t tolerate this,angry,0.49043294198575577,0
It’s typical,neutral,0.11629600625164327,0
It’s tolerable,neutral,0.11363337546604128,0
I’m restless,fear,0.5704318199318696,1
I’m having a great day,happy,0.02432119300420585,0
I feel dirty inside,disgust,0.4953267183277997,0
I feel so irritated,angry,0.4263284808796362,0
I feel contaminated,disgust,0.4382632126559072,0
I’m worried,fear,0.48225597555520205,0
I feel amazing today,happy,0.20668465762649427,0
I can’t face this,fear,0.7891796109378164,1
This is making me sweat,fear,0.44684993341310475,0
I’m stable,neutral,0.34101009191134357,0
I’m quaking,fear,0.5856911293974536,1
That’s foul,disgust,0.5654712276531779,1
It’s business as usual,neutral,0.2143779502328469,0
I’m ecstatic,happy,0.27574278677971775,0
That’s disturbing,disgust,0.425191877249763,0
I’m not excited or upset,neutral,0.2666647823734293,0
This makes me anxious,fear,0.6303918694143936,1
I’m full of joy,happy,0.15211945320375767,0
Nothing special happened,neutral,0.32498543218155,0
This makes me nervous,fear,0.6523487140580273,1
This makes me laugh,happy,0.02656757360530669,0
This is exciting,happy,0.14603417266703264,0
This makes my blood boil,angry,0.664824350442876,1
I’m appalled,disgust,0.5918726631740673,1
Things are normal,neutral,0.23255136295686663,0
I’m not excited or upset,neutral,0.056934330843833564,0
How dare they?,angry,0.5671810430049726,1
This situation is unfair,angry,0.7589424974649593,1
I feel upbeat,happy,0.2329388293827969,0
